id,count,genre,text,answers,noskip
28757,530,lifestyle,Do you like to wear sexy underwear?,"['Yes', 'No']",0
1610998316,528,lifestyle,Should engineers be required to take humanities classes?,"['Yes, it’s an essential part of curriculum', 'Why not? It’s an easy grade', 'No, it’s a waste of time']",1
148,526,dating,"Would you rather know everything about your mate, or be regularly surprised?","['Surprised', 'All-knowing']",0
513,526,lifestyle,"Have you ever dyed your hair a real crazy, unnatural color?","['Yes', 'No']",0
2787097387,526,ethics,Do you protest to fight inequality?,"['Yes', 'No']",1
9683,525,other,How well do you handle criticism?,"['Really well', 'Not that well', 'Not at all']",0
36519,524,lifestyle,Do you stop to enjoy simple things in nature?,"['Often.', 'Sometimes.', 'Rarely.', 'Never.']",0
53858,521,ethics,Do you care whether or not humanity survives beyond your own lifetime?,"['Yes.  I hope it does.', 'Yes.  I hope it does not.', 'No.']",0
51,520,other,Do you think really abstract art—like just splattered paint—can be truly brilliant?,"['Yes', 'No']",0
49547,520,sex,"Would receiving a massage from someone, whom you find very attractive, arouse you sexually?","['Yes.', 'No.', ""I'm not sure.""]",0
69714,520,sex,Do you believe that heterosexual pornography is degrading to women?,"['Yes.', 'No.', ""Some is - Some isn't."", ""I'm not sure.""]",0
4181331505,519,ethics,Do you volunteer?,"['Yes, regularly', 'Yes, every once in a while', 'No, but I’d like to', 'No']",1
21755,519,lifestyle,"Does your culture, ethnicity, or race play a large role in your identity?","['It plays a crucial part in who I am', ""It's interesting, but not really"", 'Who I am is completely independent of my heritage']",0
7278,517,other,"Can you think of someone that you truly hate, not just severely dislike?","['Yes', 'No']",0
19215,517,ethics,Could you date someone who has (and acts on) radical-left politics?,"['Yes', 'No way, you commie', ""As long as it's non-violent."", 'Not sure']",0
26317,517,lifestyle,"Do you think etiquette and table manner (fork left, knife right, etc.) still have value in modern society?","['Yes', 'No']",0
18840,517,other,How was your childhood?,"['Wonderful!', 'It was okay.', ""Not great, but I'm no worse for the wear."", 'Awful, and I have emotional issues as a result.']",0
50542,517,lifestyle,Have you ever yelled at the TV while watching sports?,"['Yes', 'No']",0
37764,516,lifestyle,How often do you read your horoscope?,"['Daily.', 'Weekly.', 'Occasionally.', 'Never.']",0
4065274055,516,lifestyle,Do you try to limit your screen time?,"['Yes!', 'I try and fail', 'No', 'I really need to limit it']",1
416235,516,other,Do you like watching foreign movies with subtitles?,"['Yes', 'No', 'Can’t answer without a subtitle']",0
26678,516,dating,Do you think someone’s imperfections generally make them more attractive?,"['Yes', 'No']",0
204,516,sex,Which would you rather lose:,"['the ability to reproduce', 'the ability to orgasm']",1
462283,515,sex,"When it comes to sex, are you GGG (Good, Giving, and Game)?","['Hell yea', 'Kind of, but I have my limits', 'Not so much', ""I don't know what this means""]",1
70455,515,dating,Have you ever randomly followed a stranger because you found them attractive?,"['Yes', 'No']",0
8414,515,lifestyle,Would you be excited to ride the world's tallest and fastest roller coaster?,"['Yes', 'No']",0
413,515,lifestyle,Have you ever played Dungeons and Dragons?,"['Yes', 'No']",0
3947456740,514,dating,Would you get dressed up for a virtual date?,"['Yes', 'No']",1
24153,514,lifestyle,"When I go out to eat, I go to a large chain restaurant:","['Exclusively', 'Sometimes', 'Once in a while', 'Never']",0
1212,514,lifestyle,Do you like dogs?  Would you consider owning a dog as a pet?,"['Yes, I would love (or do own) a dog.', ""I'm not too into them, but I wouldn't mind one."", 'No, I dislike dogs.', ""I like them, but I'm allergic.""]",0
64307,513,other,When would you prefer to settle a disagreement?,"['Now.', 'Later.', 'Never.']",0
387854635,513,dating,Is being good at cooking a turn-on?,"['Yes', 'No']",1
59426,512,dating,"If you were involved in a serious relationship, at which of the following points would you begin looking for new potential partners?","['When the relationship was not going well.', 'When I was certain the relationship was ending.', 'After the relationship was formally terminated.', 'All of the time.']",0
42209,511,lifestyle,How many times do you usually hit the snooze button on your alarm clock?,"['Zero.  I get up immediately when the alarm sounds', 'One or two times', 'Three or more times', 'I do not usually use an alarm clock to wake up']",0
18048,511,sex,Could you date someone who is/was any sort of sex worker?,"[""Sure, I'd be okay with that."", 'No way! ', 'Depends... what kind of sex worker?', 'The very notion of this question offends me.']",0
15773,509,sex,"If you walked in on your partner masturbating, what would best describe your reaction?","['Disgust / Horror', 'Anger', 'Arousal']",0
70467,507,lifestyle,Imagine that you have to move somewhere far away. You'll need to pack all of your stuff and take it with you. All your things could fit nicely inside...,"['a couple of suitcases.', 'a car.', 'a big moving truck.', 'the Black Sea.']",0
70762,506,other,"When you're alone, do you talk to yourself out loud?","['Yes, always.', 'Yes, sometimes.', 'Yes, but only rarely.', 'No, never.']",0
8048,506,lifestyle,Which are you closer to being?,"['A hippie', 'A yuppie']",0
51774,503,ethics,What is your position on hunting?,"['I approve of hunting for food and sport.', 'I approve of hunting for food only.', 'I do not approve of hunting at all.']",0
205,503,other,Do you think bodily fluids are inherently gross?,"['Yes', 'No']",0
439,500,other,Are you annoying?,"['Yes', 'No']",0
1249,499,lifestyle,Watching cartoons as an adult is...?,"['Pathetic', 'Cool', ""I don't care either way / Not sure""]",0
60826,498,other,How ticklish are you?,"['Extremely.', 'Somewhat.', 'Just a little bit.', 'Not at all.']",0
18095,498,dating,"One of your friends flirts with your ex, what do you feel?","['Jealous', 'Happy for them', ""It doesn't make any difference"", 'Not sure']",0
64436,498,sex,Do scars turn you on?,"['Yes', 'No']",0
28671,497,other,Which would you rather have more of?,"['Imagination', 'Knowledge']",0
363045,497,lifestyle,Are you out to your coworkers and/or other random acquaintances?,"['Completely', 'Partially', 'Not at all']",0
462366,496,sex,Have you ever hooked up with a coworker at a holiday party?,"['Yup and it was fun', ""Yes, but it wasn't a good idea"", 'No']",1
15401,496,other,Is there anything that science will never be able to explain?,"['Yes', 'No']",0
64386,495,lifestyle,Do you enjoy visiting libraries?,"['Yes', 'No']",0
15702,495,lifestyle,Do you believe that studying literature is beneficial?,"['Yes', 'No']",0
16535,495,other,"Would you consider yourself child like (not to be confused with childish), that is having an aura of innocence, a playful attitude, and an expression/feeling of awe at new things.","['Yes', 'No']",0
27177,494,dating,When planning activities with your partner do you generally like to take the lead?,"['Yes, most of the time', 'Share equally', ""No, I'm not a planner. Help!""]",0
476,494,lifestyle,Do you wear a lot of black?,"['Yes', 'No']",0
12428,494,ethics,Would you risk your life to save a dying animal?,"['Yes', 'No']",0
12822,493,dating,Have you ever told someone that you loved them when you didn't?,"['Yes', 'No']",0
62173,493,sex,Would you be willing to go shopping for sex toys?,"['Yes.', 'No.', 'Online only.']",0
3613206800,492,other,The coronavirus outbreak has:,"['Made me more liberal ', 'Made me more conservative ', 'Not changed my political views']",1
35904,492,ethics,Where should breast-feeding be allowed?,"['Anywhere.', 'Only where others are allowed to eat.', 'Only in discrete / designated areas.', 'Only in private.']",0
627,492,sex,Would you have a sexual relationship with a friend even if you both knew you were romantically incompatible?,"['Yes', 'No']",0
8197,492,lifestyle,Would you date someone who worked a minimum wage job?,"['Yes', 'No']",0
35252,491,lifestyle,Do you mind getting really dirty working or playing outside?,"[""No - I'm never clean!"", 'No - I clean up well.', 'Yes - I hate dirt!']",0
9411,491,lifestyle,Do you like to go to museums?,"['Yes, a lot', 'Yes, a little', 'No']",0
12719,491,sex,How many porn stars can you name off the top of your head?,"['None', 'Fewer than five', 'More than five', 'A LOT more than five']",0
344180,490,sex,Preferred position: are you a top or a bottom?,"['Top', 'Bottom', 'Versatile', ""I'm not sure.""]",0
34679,489,dating,You're early in a relationship and your significant other begins crying.  You have no idea what prompted it.  What do you do?,"['Gently prompt them to talk with me.', 'Remain quiet and open to discussion if requested.', 'Begin edging slowly toward the door.', 'Sigh exasperatedly.  Why me?']",0
37320,489,other,How often do you interrupt people?,"['Never.', 'Rarely.', 'Often.', 'Always.']",0
45733,489,ethics,Which of the following philosophies do you most closely follow?,"['Treat others as I would like to be treated.', 'Treat others as they treat me.', 'Treat others as best benefits me.']",0
14853,488,lifestyle,How do you feel about baseball?,"[""It's my life"", 'I can take it or leave it', ""I think it's dumb""]",0
42190,488,dating,Would you consider dating someone who frequently gambles with large sums of money?,"['Yes', 'No']",0
48450,488,sex,Do you ever wear undergarments generally associated with the opposite sex?,"['Yes', 'No']",0
242,487,other,Are your birth parents divorced?,"['Yes', 'No', 'They were never married!']",0
19445,486,other,Do you feel the urge to correct people who say stupid things?,"['Yes', 'No', 'Sometimes']",0
35379,486,dating,"Upon first meeting, would you be most attracted to a person who:","['Exudes overt sexuality', 'Is witty and charming', 'Is mysterious and elusive', 'Is the smartest duck in the room']",0
28537,486,other,Do you find glasses attractive?,"['Yes', 'No', 'No Preference']",0
21729,485,religion,Is satanism acceptable?,"['Yes', ""Sure, but it's not for me"", 'No, it is wrong.', ""I don't know/care.""]",1
464698,485,dating,What do you think is the best way to connect with someone you’re interested in?,"['Talking', 'Doing an activity together', 'Having sex']",0
6019,484,other,"If you're wrong, do you have a hard time apologizing?","['Yes', 'No']",0
34662,484,lifestyle,How many books do you own?,"['Less than 5', '5-25', '25-50', '50+']",0
85919,483,other,Do you find that extremely intelligent people are intimidating?,"['Yes', 'No']",0
314,483,sex,"When fooling around with someone, do you sometimes have sexual fantasies about other people?","['Yes', 'No']",0
291,483,ethics,Would you prefer it if fashion models were the same size and bodytype as the average citizen?,"['Yes', 'No']",0
6813,482,dating,"Not ideally, but realistically, do you flock to the ""bad"" boys/girls?","['Yes', 'No']",0
6032,481,lifestyle,Were you born in the United States?,"['Yes', 'No']",0
6527,481,other,"Do you talk to and or have conversations with yourself, either outloud or in your head?","['Yes, outloud', 'Yes, in my head', 'Yes, both', 'No, neither']",0
360,481,dating,You are more romantic than most people you know.,"['True', 'False']",0
266,480,lifestyle,Do you have a favorite sports team that you really like to follow?,"['Yes', 'No']",0
